speech,labels
"[3.74728305e-02 6.20748367e-02 9.45472331e-02 7.72776528e-02
 7.67983528e-02 8.73878180e-01 1.11899974e+01 4.53981252e+01
 2.69171846e+01 5.51634953e-01 1.82001475e-01 2.14114925e-01
 2.69282256e-01 5.86360353e-01 2.70270244e-01 1.16973289e+00
 9.84493409e-01 1.46888475e-01 1.81876480e-01 6.42556218e-01
 3.35506422e+00 6.29903074e+00 3.94031099e+00 4.69566634e-01
 3.08517878e-01 1.68712801e-01 1.15799865e+00 1.06052333e+01
 4.14554846e+00 2.51730363e-01 6.61776433e-02 1.13495400e-01
 2.20547752e-01 3.35819324e+00 2.69436852e+01 1.05323276e+01
 6.84737362e-01 4.35973347e-01 1.40046112e-01 1.24809158e-01
 2.34796594e-01 5.88071581e-01 9.48697489e-02 4.53638553e-02
 4.95526429e-02 4.31884983e-02 5.17890242e-01 8.33951136e-01
 1.80399719e-01 7.66745580e-02 7.14671063e-02 3.07012023e-01
 7.92420006e-01 2.34386922e-01 1.33848634e-01 4.00842764e-01
 4.29854160e+00 1.07912424e+00 1.68684193e-01 4.67554029e-01
 2.08611413e+00 1.16095904e+00 4.09740991e-01 7.19736139e-01
 7.11092298e-01 1.95721287e-01 1.83564828e-01 2.26426690e-01
 1.13475699e-01 2.03295893e-01 2.50689736e-01 6.96597570e-02
 1.32951269e-01 2.18003908e-01 9.79516101e-02 1.35397773e-01
 1.46108517e-01 1.84803426e-01 3.99237503e-01 3.35799800e-01
 1.29835845e+00 1.81531472e+00 1.12454316e+00 8.18771614e-01
 5.26697582e-01 2.91592838e-01 2.48924067e-01 1.37566848e-01
 9.69615094e-02 6.29821340e-02 5.42888825e-02 7.94062638e-02
 8.94911617e-02 5.40446786e-02 4.50109952e-02 5.05683883e-02
 4.83599067e-02 4.40443408e-02 5.01957241e-02 5.42247656e-02
 5.11534378e-02 4.70270269e-02 4.52357719e-02 5.00283761e-02
 4.85315251e-02 4.60245078e-02 4.91352471e-02 5.37767271e-02
 4.94288841e-02 4.53736585e-02 4.39722955e-02 4.63614761e-02
 4.27327620e-02 4.45788225e-02 4.21783447e-02 4.60809138e-02
 4.63502332e-02 4.44970814e-02 4.53164878e-02 4.75484765e-02
 4.48467087e-02 4.46236085e-02 4.63617406e-02 4.65035945e-02
 4.40006198e-02 4.69228320e-02 4.43943138e-02 4.40281723e-02]",happiness
"[3.91827773e-02 4.77500058e-02 6.15869104e-02 5.11934061e-02
 7.88988224e-02 6.52041308e-01 6.05975683e+00 1.46109297e+01
 4.88653865e+01 7.92293974e+00 2.12217688e-01 1.47232234e-01
 2.73434603e-01 5.08289603e-01 2.27031972e-01 3.90121500e-01
 2.56069614e+00 3.44051742e+00 1.02002172e+00 6.46206640e-01
 1.48462806e+00 3.07011176e+00 2.18956083e+00 8.64786155e-01
 3.67102279e-01 1.12229016e+00 2.96440571e+00 3.38198080e+00
 8.37801573e-01 9.62781546e-02 9.61134431e-02 7.22118924e-02
 1.08613713e-01 1.91663085e+00 2.83672594e+00 8.50748026e-01
 4.74962215e-01 1.04996542e+00 1.56119547e+00 9.97596484e-01
 1.20618432e+00 3.43357303e-01 1.36246640e-01 9.21871723e-02
 6.48040459e-02 2.45246967e-01 7.85112227e-01 2.73241158e-01
 1.95535961e-01 3.51043582e-01 8.05680137e-01 1.21099759e+00
 2.00980775e-01 2.45878679e-01 5.21599066e-01 5.50043666e+00
 5.23026250e+00 1.29847703e+00 6.03298021e-01 1.19731689e+00
 9.88776205e-01 3.88009072e-01 4.02222829e-01 4.90150304e-01
 4.23569777e-01 1.35479742e-01 1.03110445e-01 1.20055311e-01
 1.29086444e-01 2.02373208e-01 1.25941656e-01 8.47019909e-02
 1.68190370e-01 1.55457118e-01 1.57768910e-01 3.03657285e-01
 2.46983838e-01 7.72122486e-01 9.29024869e-01 4.83940449e-01
 9.92435270e-01 1.00610903e+00 7.73378800e-01 1.13041091e+00
 5.26311516e-01 1.88841722e-01 2.08760392e-01 9.08213547e-02
 5.14398328e-02 5.19584240e-02 7.27234831e-02 1.89331061e-01
 1.64791022e-01 6.38640143e-02 5.03487054e-02 5.09048557e-02
 4.04741721e-02 3.65149425e-02 3.99621332e-02 4.22013197e-02
 3.84831997e-02 3.39331995e-02 3.44982291e-02 3.65552127e-02
 3.90480131e-02 3.99427069e-02 4.01826512e-02 3.66153284e-02
 3.73895683e-02 3.87760933e-02 3.90042670e-02 3.97034558e-02
 3.78287531e-02 3.58914671e-02 3.87039955e-02 3.79235195e-02
 3.42644545e-02 3.56572623e-02 3.79718983e-02 3.98184529e-02
 3.70614857e-02 3.89012177e-02 3.69819566e-02 4.01207509e-02
 3.82259841e-02 3.84466008e-02 3.86612015e-02 3.62155789e-02]",happiness
"[3.99752346e-02 4.65684439e-02 6.00463880e-02 8.20695913e-02
 1.39294916e-01 2.12552274e+00 1.47327134e+01 5.43881142e+01
 2.98059414e+01 1.13519688e+00 3.08996476e-01 2.68895252e-01
 2.02817465e+00 2.63970449e+00 7.94868574e-01 3.91380588e+00
 2.86413499e+00 5.48329811e-01 4.91008333e-01 2.24596662e+00
 1.32188714e+00 7.43056594e-01 9.32865371e-01 7.63602814e-01
 4.98847489e-01 3.25724377e-01 1.27149867e-01 6.47360775e-02
 8.29803953e-02 1.07177902e-01 1.32385942e-01 1.88715382e-01
 1.09826292e-01 8.00542009e-02 6.89432631e-02 5.08797814e-02
 2.86174170e-01 3.82927073e-01 1.75883231e-01 1.75814794e-01
 6.27046240e-02 5.80192654e-02 5.96842990e-02 4.04921798e-02
 3.63669615e-02 5.63947822e-02 9.37447789e-02 9.48514675e-02
 1.85430229e-01 1.57979985e-01 6.42063926e-02 4.14520869e-02
 3.40777498e-02 8.59925125e-02 2.39922270e-01 3.56298527e-01
 3.52411750e-01 4.22845288e-01 1.94356770e-01 2.41605418e-01
 2.37809818e-01 3.43197545e-01 9.64689488e-01 8.57768576e-01
 3.02001312e-01 3.41998096e-01 2.14628548e-01 8.78672889e-02
 2.50558161e-01 2.96074721e-01 7.67807289e-02 7.35911947e-02
 1.71842932e-01 2.46930906e-01 1.73028142e-01 6.39903958e-01
 5.07712016e-01 1.04426322e+00 1.57431710e+00 7.58644574e-01
 1.41931858e+00 1.78201485e+00 9.49488867e-01 9.46173754e-01
 5.15414278e-01 3.53164000e-01 2.84757378e-01 8.32967568e-02
 4.39745933e-02 3.78121924e-02 6.95855107e-02 2.04079917e-01
 1.48543363e-01 4.53364947e-02 4.40072473e-02 4.33419729e-02
 3.95555873e-02 3.97153225e-02 3.93587758e-02 4.40653247e-02
 3.58497685e-02 4.21055406e-02 3.89019574e-02 3.54651414e-02
 4.02148922e-02 4.29307786e-02 4.36222586e-02 4.19870152e-02
 4.87814371e-02 4.00842426e-02 3.57245921e-02 3.35202470e-02
 3.73422796e-02 3.64127568e-02 3.62819490e-02 3.91957883e-02
 3.79465323e-02 3.51659282e-02 3.86544037e-02 3.58021996e-02
 4.05401782e-02 3.70177709e-02 4.22218904e-02 3.55882090e-02
 3.72179613e-02 3.85044685e-02 3.63305195e-02 3.57726873e-02]",happiness
"[3.20534489e-02 3.64393809e-02 4.87983539e-02 5.04754305e-02
 8.92212769e-02 4.85398293e-01 3.05469466e+00 1.42782329e+01
 6.68900847e+01 1.25449178e+01 4.58825732e-01 1.53311837e-01
 1.48739875e+00 1.39331502e+00 1.83925738e-01 5.03221479e-01
 1.02885399e+00 4.37668671e+00 1.73331025e+00 3.67693978e+00
 1.47097337e+00 6.81352024e-01 9.08887228e-01 5.00153882e-01
 2.24939609e-01 2.89781236e-01 4.46156310e-01 1.17025876e-01
 7.00759656e-02 7.90827560e-02 6.34633548e-02 4.93028981e-02
 5.58790814e-02 5.01934915e-02 7.46683959e-02 1.78507019e-01
 1.71554439e-01 1.64628516e-01 1.02557071e-01 6.90271069e-02
 5.27208595e-02 3.17376547e-02 3.54047462e-02 5.86369457e-02
 3.92756586e-02 3.76601134e-02 3.27008971e-02 3.45503087e-02
 4.64876054e-02 5.39606093e-02 5.51018019e-02 4.07642980e-02
 3.10594458e-02 4.11808128e-02 4.79214535e-02 8.21604567e-02
 1.36675810e-01 2.59147554e-01 2.34326456e-01 1.63603766e-01
 3.07325437e-01 2.47182069e-01 6.19491068e-01 1.00516265e+00
 5.28055764e-01 2.75532624e-01 4.10630958e-01 2.64032629e-01
 7.14753507e-02 1.15947293e-01 1.19916695e-01 4.00822432e-02
 1.18356965e-01 3.31202770e-01 1.54209925e-01 2.00560320e-01
 4.31172962e-01 3.46613803e-01 4.15447387e-01 2.81386957e-01
 4.75471176e-01 3.36695617e-01 1.04719706e+00 3.95069746e-01
 9.72055525e-01 8.02301606e-01 1.43723473e-01 2.01687284e-01
 5.92472544e-02 5.31629194e-02 4.46107713e-02 1.99197371e-01
 1.12725670e-01 3.40290313e-02 3.98594246e-02 3.77973858e-02
 4.06209122e-02 3.99568559e-02 3.62884567e-02 3.82024985e-02
 3.40936727e-02 3.15866829e-02 3.29272052e-02 3.06008606e-02
 3.11729893e-02 3.13544112e-02 3.29312737e-02 3.49499280e-02
 3.43495842e-02 3.27358056e-02 3.32871349e-02 3.15660157e-02
 3.23901893e-02 3.16479068e-02 3.09702735e-02 3.12632486e-02
 3.30180113e-02 3.36337915e-02 3.01856378e-02 3.38682957e-02
 3.01830492e-02 3.17015418e-02 3.11663232e-02 3.10424362e-02
 3.19344465e-02 3.17025345e-02 3.08337245e-02 3.03900875e-02]",happiness
"[ 0.12352145  0.15224232  0.07597798  0.08163449  0.08061937  0.11690952
  1.14523168  2.48411563 13.10873463 17.11967257  0.60412555  0.07286378
  0.05401442  0.04984539  0.07770502  0.09816505  0.05249848  0.14145287
  1.45806687  1.01118293  0.12911032  0.54544999  0.99683951  0.70125908
  0.64488961  0.32554089  0.1290891   0.07987952  0.10595795  0.18163919
  0.92909586  2.02135291  1.5358813   0.37642835  0.09383356  0.18241627
  2.42515449  8.71557502  3.36589601  1.25689735  0.34077615  0.11815566
  0.06106656  0.09313664  0.27661722  0.92753746  1.0228781   0.33358702
  0.10178595  0.55672322  1.5919778   0.65822701  0.10695165  0.20794241
  1.13433161  4.82625624  1.05513532  0.19399045  0.44312847  1.75085767
  0.66619372  0.0880359   0.21118411  0.57964077  0.08258408  0.02592169
  0.04975594  0.04300654  0.01849803  0.02913214  0.03995951  0.01981511
  0.03193654  0.10386371  0.04252257  0.05599583  0.15787186  0.11933812
  0.16045304  0.12029108  0.11111651  0.15343706  0.08430952  0.06603859
  0.05770378  0.04596172  0.05258373  0.02583699  0.02537414  0.02074397
  0.026247    0.04046245  0.02540458  0.02205468  0.02721992  0.02452607
  0.02372842  0.02394398  0.02600123  0.02291333  0.02131823  0.02012362
  0.01821619  0.022106    0.02129426  0.02755537  0.02938846  0.03106887
  0.02363616  0.02085244  0.02157777  0.02206322  0.02379165  0.01922591
  0.02059926  0.01974793  0.01886673  0.02043383  0.01920911  0.02024613
  0.02106232  0.02026159  0.01987509  0.01919382  0.01983596  0.01969039
  0.02011233  0.01992941]",happiness
"[1.47125022e-02 2.35661113e-02 3.11236732e-02 4.51659405e-02
 6.77878960e-02 4.56679753e-01 1.22008435e+00 3.49889362e+00
 2.27683590e+01 8.30027181e+00 1.25234983e-01 5.84503172e-02
 5.72952220e-02 1.39055037e-01 9.58893551e-02 3.20227655e-02
 1.29093441e-01 2.06752151e+00 3.50189428e+00 9.89225783e-01
 2.19863701e-01 2.71429849e-01 5.63313153e-01 2.80178593e-01
 1.20459324e-01 1.24035297e-01 2.38495662e-01 1.35259980e+00
 1.64764432e+00 2.69187202e-01 1.45150833e-01 8.58486854e-02
 4.38002419e-02 1.45884337e-01 3.32766315e+00 6.77422978e+00
 3.57933039e+00 1.77640192e+00 1.85245301e-01 1.04011386e-01
 2.91141217e-02 2.38827974e-01 6.99973177e-01 2.95326626e-01
 5.46330482e-02 4.43602868e-02 3.47002291e-02 4.19121840e-01
 1.13551622e+00 1.07316391e+00 3.23237247e-01 4.03989375e-02
 3.26985685e-01 7.97510816e-01 1.93751135e-01 2.61808612e-01
 4.75861536e-01 2.19541943e+00 8.13008720e-01 9.03764992e-02
 4.88459995e-01 9.53757477e-01 1.22508730e-01 1.01248893e-01
 1.82881587e-01 8.29780283e-02 2.37629634e-02 2.92506897e-02
 3.09175774e-02 3.37303146e-02 2.33918507e-02 2.10012098e-02
 1.75947981e-02 3.97413308e-02 4.47412483e-02 3.81987187e-02
 9.27971846e-02 6.71664667e-02 8.25410511e-02 4.71968283e-02
 5.46975788e-02 5.49106617e-02 3.60881545e-02 4.21594867e-02
 4.06233560e-02 3.00601094e-02 3.60734483e-02 2.55216573e-02
 2.26484713e-02 2.15918464e-02 2.18515058e-02 3.96644851e-02
 2.52375891e-02 2.45098502e-02 2.15034759e-02 2.55734537e-02
 2.18725710e-02 2.51499037e-02 2.42696426e-02 2.26039471e-02
 1.81228360e-02 1.98037023e-02 1.81596213e-02 1.85096794e-02
 1.72051443e-02 2.45246029e-02 3.79479238e-02 7.11006267e-02
 5.44056300e-02 2.23479841e-02 1.66658454e-02 1.87811534e-02
 2.15786859e-02 2.10185881e-02 1.82772120e-02 1.61527663e-02
 1.76566623e-02 1.86343016e-02 1.97640460e-02 1.94023501e-02
 1.78730030e-02 1.83400351e-02 1.80492514e-02 1.96576499e-02
 1.84488059e-02 1.77603328e-02 1.89327668e-02 1.75551730e-02]",happiness
"[5.56074373e-02 6.20615859e-02 7.57887219e-02 6.78266491e-02
 7.94112583e-02 5.65272989e-01 5.40645268e+00 3.18507604e+01
 7.30680225e+01 1.68228050e+01 1.31188864e+00 2.13827768e-01
 7.36227829e-01 5.34901840e-01 6.20580605e-01 3.34266413e+00
 5.73196658e+00 1.30943808e+01 1.29799173e+01 1.34448517e+01
 4.45220320e+00 2.83025513e+00 3.03705057e+00 1.67668288e+00
 1.37653466e+00 4.09927688e+00 7.15545615e+00 2.27356032e+00
 4.90360007e-01 3.22660651e-01 7.40327255e-01 3.65331326e+00
 2.49192104e+00 6.33463225e-01 3.15004524e+00 5.04189356e+00
 1.40336871e+00 3.11842405e-01 1.11696414e-01 1.44052414e-01
 1.86257455e-01 7.04915424e-01 1.11661253e+00 6.89005972e-01
 1.22301161e-01 8.70283449e-02 9.07670755e-02 8.03261646e-02
 1.16420301e-01 4.12621177e-01 5.17471240e-01 6.16354469e-01
 3.09453901e-01 1.07423178e-01 1.87360692e-01 2.66467164e-01
 4.06436639e-01 8.06406998e-01 1.64855303e+00 1.90567757e+00
 1.39868198e+00 7.97305654e-01 2.72741601e+00 9.04901052e-01
 3.17088906e-01 4.32579485e-01 2.95176299e-01 1.34831893e-01
 8.31480552e-02 6.34892389e-02 7.25663835e-02 6.37010904e-02
 6.01160048e-02 8.35084624e-02 1.32576347e-01 1.89136540e-01
 1.72641761e-01 5.02826790e-01 3.13410935e-01 1.57577017e-01
 1.47547130e-01 1.22142897e-01 1.97140694e-01 1.33349499e-01
 1.24136654e-01 9.83053300e-02 9.27510782e-02 8.03440248e-02
 6.80677266e-02 6.11726533e-02 7.48207687e-02 7.81181219e-02
 6.44553099e-02 6.06155553e-02 6.51143270e-02 6.69478349e-02
 6.43954374e-02 6.67397936e-02 6.52022313e-02 6.05185171e-02
 5.73599317e-02 5.86171549e-02 5.99554102e-02 5.66687993e-02
 5.45932272e-02 5.39053226e-02 5.81514803e-02 5.71833446e-02
 6.10118038e-02 5.61971181e-02 5.68991936e-02 5.28582779e-02
 5.28525931e-02 5.42312546e-02 5.80265481e-02 5.28687803e-02
 5.31992677e-02 5.29725758e-02 5.86439705e-02 5.59322689e-02
 5.37886906e-02 5.48156298e-02 5.53966910e-02 5.49339018e-02
 5.50345781e-02 5.35285221e-02 5.33969560e-02 5.20269988e-02]",happiness
"[2.33250869e-02 2.65678768e-02 3.21515585e-02 2.75356097e-02
 4.90675431e-02 1.29215489e+00 1.22946533e+01 2.26646628e+01
 2.36108461e+01 1.41337492e+00 1.59594634e-01 9.08950225e-02
 3.39788542e-01 3.84787567e-01 1.94673606e-01 1.60276010e-01
 2.66415568e+00 3.03208119e+00 3.24488765e-01 9.09836246e-01
 3.55091706e+00 4.15313938e+00 7.32498482e-01 2.08294953e-01
 7.09377607e-01 6.73885066e+00 3.39534593e+00 3.03453717e-01
 1.42775885e-01 7.32666212e-02 2.87123568e-02 3.75430645e-02
 5.69794413e-02 3.80793208e-01 2.49755231e+00 1.02238468e+00
 8.28288079e-02 5.86027729e-02 3.79284269e-02 4.07032778e-02
 4.41954924e-02 1.77369926e-01 7.08607244e-01 4.52716825e-01
 3.26965370e-02 3.09348785e-02 4.29810449e-02 1.66264343e-01
 3.10527010e-01 5.50189639e-01 1.96039608e-01 3.50551044e-02
 7.19723114e-02 1.26441894e-01 5.63918407e-02 8.91714288e-02
 8.76589665e-02 1.63891528e-01 7.14422624e-02 9.42740579e-02
 1.39895446e-01 1.76478580e-01 7.44050348e-02 1.31423878e-01
 1.61156997e-01 6.72131655e-02 7.99135602e-02 5.91044820e-02
 3.23055948e-02 2.27437047e-02 2.10037336e-02 1.82300835e-02
 1.84523998e-02 2.10228937e-02 2.09272442e-02 2.48409043e-02
 2.97951102e-02 5.70574733e-02 8.13588468e-02 9.63251383e-02
 7.28153491e-02 4.12349436e-02 5.03682297e-02 4.11375533e-02
 4.05202676e-02 3.25267339e-02 3.46604750e-02 3.06974200e-02
 2.66870750e-02 2.27850382e-02 2.12744696e-02 2.64225371e-02
 2.87040894e-02 2.70091796e-02 2.32598310e-02 2.32794124e-02
 2.32338982e-02 2.39045519e-02 2.68071013e-02 3.06493330e-02
 2.95058487e-02 2.41467815e-02 2.47209573e-02 2.36259938e-02
 2.07037819e-02 2.30645173e-02 2.21998172e-02 2.26067266e-02
 2.26011203e-02 2.37689544e-02 2.34144784e-02 2.21461679e-02
 2.19751594e-02 2.12099202e-02 2.09438294e-02 2.30444297e-02
 2.06243137e-02 2.08108684e-02 2.24895456e-02 2.10624474e-02
 2.09354012e-02 2.20348590e-02 2.19812654e-02 2.28832416e-02
 2.15749449e-02 2.08863843e-02 2.11898551e-02 2.21700927e-02]",happiness
"[7.72044483e-02 8.67346237e-02 8.15919023e-02 9.85710079e-02
 2.16811332e-01 1.32997230e+00 2.98703479e+00 3.37511464e+00
 2.36415563e+01 2.72213357e+01 2.84433421e+00 2.31840599e-01
 3.49521261e-01 2.56409753e-01 8.12671486e-02 1.41123371e-01
 4.65874856e-01 1.25946099e+00 2.80985878e+01 8.48323917e+01
 2.02091626e+01 1.41409287e+00 6.29410042e-01 2.31757471e-01
 1.69208354e-01 5.69771964e-01 1.25589344e+00 4.71805179e-01
 8.34593542e-01 6.64583625e-01 1.11696980e-01 5.84174996e-02
 1.54634123e-01 4.02709489e-01 5.34267128e-01 3.41626882e-01
 2.39784370e-01 4.08409579e-01 2.08455276e+00 3.87666230e+00
 1.49200894e+00 1.39653362e-01 1.21824570e-01 8.14692633e-02
 9.41972888e-02 4.81091413e-01 2.41977726e+00 1.72663951e+00
 3.08926598e-01 6.63412868e-01 3.18870579e+00 6.27046226e-01
 1.15257760e-01 2.11418754e+00 3.47394213e+00 1.18915947e+00
 4.73004920e-01 2.80689374e-01 5.10807472e-01 2.17138013e+00
 2.21857376e+00 5.03478854e-01 4.42429403e-01 3.57667023e-01
 6.71228667e-01 3.89637517e-01 2.12265759e-01 1.29961895e-01
 9.31748323e-02 2.48077381e-01 1.24330860e-01 6.82272898e-02
 7.65904607e-02 1.09157794e-01 1.12264331e-01 1.36849274e-01
 2.10274136e-01 4.58023091e-01 4.55910975e-01 2.10366826e-01
 4.67393103e-01 2.20352206e-01 1.46789437e-01 9.98084155e-02
 8.86022728e-02 9.81192467e-02 9.08524870e-02 6.89975760e-02
 6.02814733e-02 6.39875970e-02 6.70836739e-02 8.44257255e-02
 8.21396933e-02 5.62629320e-02 5.02215861e-02 5.07254270e-02
 5.91021855e-02 5.93876877e-02 5.42340962e-02 5.16549843e-02
 5.97379353e-02 5.41401528e-02 5.94297204e-02 5.18737251e-02
 5.75384405e-02 5.38175376e-02 5.08097529e-02 5.35064156e-02
 5.56594577e-02 5.71988505e-02 5.42369736e-02 5.48887649e-02
 5.22798699e-02 5.47666990e-02 5.03003495e-02 5.41055119e-02
 6.02349411e-02 5.47864915e-02 5.40651750e-02 5.30876647e-02
 5.34798583e-02 5.27670462e-02 5.34195643e-02 5.73084463e-02
 5.70819800e-02 5.31729894e-02 5.42430247e-02 5.73947167e-02]",happiness
"[ 0.0959681   0.10186595  0.12114574  0.13655884  0.16508702  1.12137584
  3.61280002  4.41824543 35.27224157 48.49027322 14.82818676  0.30619537
  0.37297312  0.32101772  0.14654181  0.31807775  0.656209   21.55253173
 48.52431031 12.00471071  3.35852618  0.73048429  0.28733708  0.33151854
  0.49668435  0.73461926  4.59309136 25.31882956 10.41589979  0.17997684
  0.21324704  0.15014255  0.21092987  0.48722182  0.62202009  0.74471535
  6.19034694 10.52340276  1.56577172  3.97412625  2.09170964  0.36647804
  0.27638923  0.1406004   0.39366269  2.70605616  1.08367059  0.34373954
  0.39825587  1.3442088   2.75070916  0.98020142  0.53918566  0.22433628
  0.51441511  1.77571366  3.32381668  6.50576208  2.4170148   0.41036592
  0.41155449  1.00760525  3.32633903  0.96508002  0.25475411  0.15165232
  0.71192755  0.58114227  0.10822332  0.1218497   0.19962725  0.08939822
  0.0997455   0.1727714   0.14762394  0.15502656  0.43034479  1.59924069
  0.73519175  0.29582817  0.43878586  0.19686468  0.13117702  0.10778776
  0.12058529  0.09526288  0.09511745  0.08504452  0.07597159  0.07496392
  0.08407274  0.09923162  0.11182884  0.09226866  0.07638292  0.07040049
  0.07077005  0.07657658  0.06681728  0.06786044  0.06502435  0.07176053
  0.0661832   0.0629409   0.06933506  0.07201959  0.07731644  0.07307005
  0.06713095  0.06484257  0.07216103  0.06728444  0.06748124  0.06660696
  0.06780535  0.07197912  0.06759477  0.06833168  0.06889267  0.06907375
  0.06959712  0.07448864  0.06876368  0.06414294  0.06699891  0.06902807
  0.06787132  0.06755923]",happiness
"[ 0.0278879   0.0301924   0.04414086  0.042058    0.07454293  0.91597538
  6.38177959  5.75457184 11.81514167  2.57209551  0.1491806   0.08525084
  0.28498034  0.59648621  0.17463779  0.2930542   1.19252391  9.66354072
  8.96146813  4.16641079  1.21817227  0.43307583  0.12432361  0.09518685
  0.44124464  1.7183925  11.8034516   4.18273378  0.30916024  0.08633701
  0.13218722  0.22189047  0.45676789  0.99689314  1.02130724  3.55172555
  1.74256875  3.21579145  1.40292166  0.4286331   0.45729159  0.20960304
  0.06717322  0.18934184  0.26560686  0.04639584  0.05435166  0.11150015
  0.23481164  0.47668236  2.88632094  0.86637504  0.05474256  0.2271277
  0.33322242  1.8367516   6.86293524  1.61927907  0.58868176  0.8912243
  0.83070079  2.22531899  1.2863249   1.26337699  1.14321321  0.62722785
  0.36524308  0.12576419  0.08218821  0.41541391  0.42092866  0.05056905
  0.06786936  0.17973831  0.06839047  0.13611705  0.52194543  0.46513551
  0.33625146  0.28222836  0.31597824  0.23065702  0.29434141  0.14612288
  0.08991496  0.09280505  0.05610237  0.04394738  0.03827927  0.0333663
  0.04979824  0.08894442  0.06635159  0.04225224  0.05531626  0.08769019
  0.11811762  0.12489923  0.09151694  0.04853392  0.04335577  0.03407315
  0.03048864  0.03929626  0.03511334  0.04178032  0.05811378  0.08512005
  0.08619283  0.05745862  0.04122894  0.03662129  0.04738655  0.05153857
  0.0330092   0.02825756  0.03174528  0.03075964  0.03304972  0.03510293
  0.03454601  0.03230328  0.03027029  0.02884146  0.03090922  0.02913318
  0.02973023  0.02995677]",happiness
